<NUMBER OF ZONES> 387											
<NUMBER OF NODES> 933											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2950											
<END OF METADATA>											

~	tail node	head node	capacity (veh/h)	length (miles)	fftt(min)	B	Power	speed limit (mph)	toll (cents)	link type	
	794	795	4000	5.91731	7.03	0.15	4	0	0	1	;
	794	802	3000	5.79532	7.41	0.15	4	0	0	1	;
	795	249	49500	0.86267	0	0.15	4	0	0	3	;
	795	787	4500	5.91731	7.03	0.15	4	0	0	1	;
	795	794	4000	5.91731	7.03	0.15	4	0	0	1	;
	795	797	1500	4.51647	5.8	0.15	4	0	0	1	;
	795	799	2500	4.73487	5.71	0.15	4	0	0	1	;
	795	803	2500	5.734	7.33	0.15	4	0	0	1	;
	796	250	49500	0.86267	0	0.15	4	0	0	3	;
	796	790	2000	2.989	3.98	0.15	4	0	0	1	;
	796	797	1000	3.05244	3.58	0.15	4	0	0	1	;
	796	798	1000	2.92864	4.39	0.15	4	0	0	1	;
	796	800	500	2.75582	3.31	0.15	4	0	0	1	;
	797	251	49500	0.86267	0	0.15	4	0	0	3	;
	797	791	1500	3.05244	3.65	0.15	4	0	0	1	;
	797	795	1500	4.51647	5.8	0.15	4	0	0	1	;
	797	796	1000	3.05244	3.58	0.15	4	0	0	1	;
	797	799	1000	3.05061	3.65	0.15	4	0	0	1	;
	798	252	49500	0.86267	0	0.15	4	0	0	3	;
	798	796	1000	2.92864	4.39	0.15	4	0	0	1	;
	798	799	2000	3.05974	3.66	0.15	4	0	0	1	;
	798	800	1000	2.89348	3.46	0.15	4	0	0	1	;
	798	804	3000	2.99149	4.48	0.15	4	0	0	1	;
	799	253	49500	0.86267	0	0.15	4	0	0	3	;
	799	795	2500	4.73487	5.71	0.15	4	0	0	1	;
	799	797	1000	3.05061	3.65	0.15	4	0	0	1	;
	799	798	2000	3.05974	3.66	0.15	4	0	0	1	;
	799	805	6000	2.80666	3.6	0.15	4	0	0	1	;
	800	254	49500	0.86267	0	0.15	4	0	0	3	;
	800	757	3000	2.93054	3.71	0.15	4	0	0	1	;
	800	792	500	5.795	7.99	0.15	4	0	0	1	;
	800	796	500	2.75582	3.31	0.15	4	0	0	1	;
	800	798	1000	2.89348	3.46	0.15	4	0	0	1	;
	800	808	500	5.978	12.39	0.15	4	0	0	1	;
	801	255	49500	0.86267	0	0.15	4	0	0	3	;
	801	389	2500	7.50969	9.58	0.15	4	0	0	1	;
	801	793	3000	5.85632	7.03	0.15	4	0	0	1	;
	801	802	2000	5.917	7.09	0.15	4	0	0	1	;
	801	913	3500	20.8982	24.92	0.15	4	0	0	1	;
	802	256	49500	0.86267	0	0.15	4	0	0	3	;
	802	388	2000	4.42618	4.78	0.15	4	0	0	1	;
	802	794	3000	5.79532	7.41	0.15	4	0	0	1	;
	802	801	2000	5.917	7.09	0.15	4	0	0	1	;
	802	803	2500	5.856	6.96	0.15	4	0	0	1	;
	803	257	49500	0.86267	0	0.15	4	0	0	3	;
	803	709	2500	6.1003	7.69	0.15	4	0	0	1	;
	803	795	2500	5.734	7.33	0.15	4	0	0	1	;
	803	802	2500	5.856	6.96	0.15	4	0	0	1	;
	803	805	1000	4.60136	5.9	0.15	4	0	0	1	;
	803	807	1000	4.758	5.74	0.15	4	0	0	1	;
	804	258	49500	0.86267	0	0.15	4	0	0	3	;
	804	798	3000	2.99149	4.48	0.15	4	0	0	1	;
	804	805	4500	2.86765	3.6	0.15	4	0	0	1	;
	804	806	2000	3.05061	3.8	0.15	4	0	0	1	;
	804	808	2500	2.8383	3.44	0.15	4	0	0	1	;
	805	259	49500	0.86267	0	0.15	4	0	0	3	;
	805	799	6000	2.80666	3.6	0.15	4	0	0	1	;
	805	803	1000	4.60136	5.9	0.15	4	0	0	1	;
	805	804	4500	2.86765	3.6	0.15	4	0	0	1	;
	805	807	2000	2.98962	3.81	0.15	4	0	0	1	;
	806	260	49500	0.86267	0	0.15	4	0	0	3	;
	806	710	2500	2.867	3.52	0.15	4	0	0	1	;
	806	804	2000	3.05061	3.8	0.15	4	0	0	1	;
	806	807	2000	2.989	5.86	0.15	4	0	0	1	;
	806	808	1500	2.9784	3.62	0.15	4	0	0	1	;
	807	261	49500	0.86267	0	0.15	4	0	0	3	;
	807	711	2500	2.74568	3.19	0.15	4	0	0	1	;
	807	803	1000	4.758	5.74	0.15	4	0	0	1	;
	807	805	2000	2.98962	3.81	0.15	4	0	0	1	;
	807	806	2000	2.989	5.86	0.15	4	0	0	1	;
	808	262	49500	0.86267	0	0.15	4	0	0	3	;
	808	584	500	6.26996	10.64	0.15	4	0	0	1	;
	808	768	4500	2.928	3.59	0.15	4	0	0	1	;
	808	800	500	5.978	12.39	0.15	4	0	0	1	;
	808	804	2500	2.8383	3.44	0.15	4	0	0	1	;
	808	806	1500	2.9784	3.62	0.15	4	0	0	1	;
	809	263	49500	0.86267	0	0.15	4	0	0	3	;
	809	697	2500	2.989	3.95	0.15	4	0	0	1	;
	809	810	1000	2.928	4.17	0.15	4	0	0	1	;
	809	811	2500	2.989	3.95	0.15	4	0	0	1	;
	809	814	2500	2.92864	3.71	0.15	4	0	0	1	;
	810	264	49500	0.86267	0	0.15	4	0	0	3	;
	810	698	2000	2.86765	4.67	0.15	4	0	0	1	;
	810	809	1000	2.928	4.17	0.15	4	0	0	1	;
	810	812	3500	2.98962	4.01	0.15	4	0	0	1	;
	810	866	2500	4.57663	6.49	0.15	4	0	0	1	;
	811	265	49500	0.86267	0	0.15	4	0	0	3	;
	811	809	2500	2.989	3.95	0.15	4	0	0	1	;
	811	812	2500	2.867	3.84	0.15	4	0	0	1	;
	811	816	3000	3.11339	3.81	0.15	4	0	0	1	;
	811	817	2500	2.93054	3.87	0.15	4	0	0	1	;
	812	266	49500	0.86267	0	0.15	4	0	0	3	;
	812	810	3500	2.98962	4.01	0.15	4	0	0	1	;
	812	811	2500	2.867	3.84	0.15	4	0	0	1	;
	812	818	2000	3.11339	3.89	0.15	4	0	0	1	;
	812	866	1000	4.53415	6.47	0.15	4	0	0	1	;
	813	267	49500	0.86267	0	0.15	4	0	0	3	;
	813	472	3000	1.87122	1.39	0.15	4	0	0	1	;
	813	473	1000	0.7446	1.44	0.15	4	0	0	1	;
	813	701	2000	2.93054	4.43	0.15	4	0	0	1	;
	813	814	6000	3.05549	3.76	0.15	4	0	0	1	;
	814	268	49500	0.86267	0	0.15	4	0	0	3	;
	814	702	3500	2.92864	4.55	0.15	4	0	0	1	;
	814	809	2500	2.92864	3.71	0.15	4	0	0	1	;
	814	813	6000	3.05549	3.76	0.15	4	0	0	1	;
	814	816	2500	2.93371	3.95	0.15	4	0	0	1	;
	815	269	49500	0.86267	0	0.15	4	0	0	3	;
	815	471	3000	3.24219	3.84	0.15	4	0	0	1	;
	815	472	3000	1.4461	2.22	0.15	4	0	0	1	;
	815	638	2000	4.39242	5.72	0.15	4	0	0	1	;
	815	821	2500	2.93054	3.58	0.15	4	0	0	1	;
	816	270	49500	0.86267	0	0.15	4	0	0	3	;
	816	471	3000	0.65699	0.61	0.15	4	0	0	1	;
	816	811	3000	3.11339	3.81	0.15	4	0	0	1	;
	816	814	2500	2.93371	3.95	0.15	4	0	0	1	;
	816	822	2500	2.92864	3.9	0.15	4	0	0	1	;
	817	271	49500	0.86267	0	0.15	4	0	0	3	;
	817	470	1000	0.61304	0.74	0.15	4	0	0	1	;
	817	811	2500	2.93054	3.87	0.15	4	0	0	1	;
	817	818	3500	2.87283	4.12	0.15	4	0	0	1	;
	817	819	3500	2.989	3.51	0.15	4	0	0	1	;
	818	272	49500	0.86267	0	0.15	4	0	0	3	;
	818	812	2000	3.11339	3.89	0.15	4	0	0	1	;
	818	817	3500	2.87283	4.12	0.15	4	0	0	1	;
	818	820	1500	2.80865	4.26	0.15	4	0	0	1	;
	818	869	1500	4.44087	6.33	0.15	4	0	0	1	;
	819	273	49500	0.86267	0	0.15	4	0	0	3	;
	819	469	3000	0.65982	0.34	0.15	4	0	0	1	;
	819	817	3500	2.989	3.51	0.15	4	0	0	1	;
	819	820	1500	2.745	3.52	0.15	4	0	0	1	;
	819	829	3000	2.93815	3.79	0.15	4	0	0	1	;
	820	274	49500	0.86267	0	0.15	4	0	0	3	;
	820	818	1500	2.80865	4.26	0.15	4	0	0	1	;
	820	819	1500	2.745	3.52	0.15	4	0	0	1	;
	820	830	500	3.05061	4.75	0.15	4	0	0	1	;
	820	869	1500	4.44087	5.66	0.15	4	0	0	1	;
	821	275	49500	0.86267	0	0.15	4	0	0	3	;
	821	815	2500	2.93054	3.58	0.15	4	0	0	1	;
	821	822	2000	2.98962	3.95	0.15	4	0	0	1	;
	821	823	4000	2.928	3.73	0.15	4	0	0	1	;
	821	826	2500	2.93371	4.39	0.15	4	0	0	1	;
	822	276	49500	0.86267	0	0.15	4	0	0	3	;
	822	470	1000	3.19596	3.36	0.15	4	0	0	1	;
	822	816	2500	2.92864	3.9	0.15	4	0	0	1	;
	822	821	2000	2.98962	3.95	0.15	4	0	0	1	;
	822	824	2000	2.98962	3.95	0.15	4	0	0	1	;
	823	277	49500	0.86267	0	0.15	4	0	0	3	;
	823	821	4000	2.928	3.73	0.15	4	0	0	1	;
	823	824	2000	2.93054	3.95	0.15	4	0	0	1	;
	823	828	3000	2.928	3.84	0.15	4	0	0	1	;
	823	833	3000	2.92864	4.11	0.15	4	0	0	1	;
	824	278	49500	0.86267	0	0.15	4	0	0	3	;
	824	469	3000	3.54115	4.01	0.15	4	0	0	1	;
	824	822	2000	2.98962	3.95	0.15	4	0	0	1	;
	824	823	2000	2.93054	3.95	0.15	4	0	0	1	;
	824	834	9000	3.05061	5.01	0.15	4	0	0	1	;
	825	279	49500	0.86267	0	0.15	4	0	0	3	;
	825	638	1000	3.0341	3.63	0.15	4	0	0	1	;
	825	649	1500	3.05	4.01	0.15	4	0	0	1	;
	825	826	2000	2.86765	3.68	0.15	4	0	0	1	;
	825	827	1000	3.05061	4.35	0.15	4	0	0	1	;
	826	280	49500	0.86267	0	0.15	4	0	0	3	;
	826	638	1500	3.0008	4.8	0.15	4	0	0	1	;
	826	821	2500	2.93371	4.39	0.15	4	0	0	1	;
	826	825	2000	2.86765	3.68	0.15	4	0	0	1	;
	826	828	2000	3.111	3.94	0.15	4	0	0	1	;
	827	281	49500	0.86267	0	0.15	4	0	0	3	;
	827	651	1000	2.93054	3.99	0.15	4	0	0	1	;
	827	825	1000	3.05061	4.35	0.15	4	0	0	1	;
	827	828	2000	2.93054	3.99	0.15	4	0	0	1	;
	827	837	2500	2.86765	3.84	0.15	4	0	0	1	;
	828	282	49500	0.86267	0	0.15	4	0	0	3	;
	828	823	3000	2.928	3.84	0.15	4	0	0	1	;
	828	826	2000	3.111	3.94	0.15	4	0	0	1	;
	828	827	2000	2.93054	3.99	0.15	4	0	0	1	;
	828	838	500	2.87283	3.63	0.15	4	0	0	1	;
	829	283	49500	0.86267	0	0.15	4	0	0	3	;
	829	457	1000	3.05061	3.65	0.15	4	0	0	1	;
	829	468	2500	1.66609	1.33	0.15	4	0	0	1	;
	829	819	3000	2.93815	3.79	0.15	4	0	0	1	;
	829	834	7500	2.928	5.31	0.15	4	0	0	1	;
	830	284	49500	0.86267	0	0.15	4	0	0	3	;
	830	468	2500	1.50659	2.85	0.15	4	0	0	1	;
	830	820	500	3.05061	4.75	0.15	4	0	0	1	;
	830	832	500	2.867	4.11	0.15	4	0	0	1	;
	830	872	3000	4.4979	5.96	0.15	4	0	0	1	;
	831	285	49500	0.86267	0	0.15	4	0	0	3	;
	831	457	1000	0.682	0.72	0.15	4	0	0	1	;
	831	836	1000	2.98962	3.68	0.15	4	0	0	1	;
	831	845	1000	4.51647	5.97	0.15	4	0	0	1	;
	832	286	49500	0.86267	0	0.15	4	0	0	3	;
	832	459	2000	1.27372	1.27	0.15	4	0	0	1	;
	832	830	500	2.867	4.11	0.15	4	0	0	1	;
	832	872	2000	4.39962	6.29	0.15	4	0	0	1	;
	833	287	49500	0.86267	0	0.15	4	0	0	3	;
	833	455	3000	2.14543	2.7	0.15	4	0	0	1	;
	833	823	3000	2.92864	4.11	0.15	4	0	0	1	;
	833	834	10500	2.93815	4.89	0.15	4	0	0	1	;
	833	838	2000	3.05061	4.51	0.15	4	0	0	1	;
	834	288	49500	0.86267	0	0.15	4	0	0	3	;
	834	456	5500	1.96908	2.01	0.15	4	0	0	1	;
	834	824	9000	3.05061	5.01	0.15	4	0	0	1	;
	834	829	7500	2.928	5.31	0.15	4	0	0	1	;
	834	833	10500	2.93815	4.89	0.15	4	0	0	1	;
	835	289	49500	0.86267	0	0.15	4	0	0	3	;
	835	455	3000	1.18441	2.85	0.15	4	0	0	1	;
	835	836	6000	2.928	3.73	0.15	4	0	0	1	;
	835	840	3500	2.93371	3.85	0.15	4	0	0	1	;
	835	846	1500	4.37885	6.96	0.15	4	0	0	1	;
	836	290	49500	0.86267	0	0.15	4	0	0	3	;
	836	456	5500	1.13467	2.41	0.15	4	0	0	1	;
	836	831	1000	2.98962	3.68	0.15	4	0	0	1	;
	836	835	6000	2.928	3.73	0.15	4	0	0	1	;
	836	846	2500	4.41945	6.34	0.15	4	0	0	1	;
	837	291	49500	0.86267	0	0.15	4	0	0	3	;
	837	827	2500	2.86765	3.84	0.15	4	0	0	1	;
	837	838	3000	2.80865	3.79	0.15	4	0	0	1	;
	837	839	2500	2.99149	4.94	0.15	4	0	0	1	;
	837	842	2000	3.05061	3.61	0.15	4	0	0	1	;
	838	292	49500	0.86267	0	0.15	4	0	0	3	;
	838	454	3000	1.98695	1.93	0.15	4	0	0	1	;
	838	828	500	2.87283	3.63	0.15	4	0	0	1	;
	838	833	2000	3.05061	4.51	0.15	4	0	0	1	;
	838	837	3000	2.80865	3.79	0.15	4	0	0	1	;
	839	293	49500	0.86267	0	0.15	4	0	0	3	;
	839	837	2500	2.99149	4.94	0.15	4	0	0	1	;
	839	840	2000	2.92864	3.9	0.15	4	0	0	1	;
	839	844	1500	2.93054	3.95	0.15	4	0	0	1	;
	839	847	2000	4.49955	6.38	0.15	4	0	0	1	;
	840	294	49500	0.86267	0	0.15	4	0	0	3	;
	840	454	3000	1.20311	2.45	0.15	4	0	0	1	;
	840	835	3500	2.93371	3.85	0.15	4	0	0	1	;
	840	839	2000	2.92864	3.9	0.15	4	0	0	1	;
	840	847	2500	4.59893	6.4	0.15	4	0	0	1	;
	841	295	49500	0.86267	0	0.15	4	0	0	3	;
	841	453	500	0.7446	1.48	0.15	4	0	0	1	;
	841	663	3500	3.05061	4.16	0.15	4	0	0	1	;
	841	842	3500	2.928	3.9	0.15	4	0	0	1	;
	841	843	500	2.93371	4.18	0.15	4	0	0	1	;
	842	296	49500	0.86267	0	0.15	4	0	0	3	;
	842	651	2000	2.93371	4.5	0.15	4	0	0	1	;
	842	837	2000	3.05061	3.61	0.15	4	0	0	1	;
	842	841	3500	2.928	3.9	0.15	4	0	0	1	;
	842	844	1500	2.928	3.9	0.15	4	0	0	1	;
	843	297	49500	0.86267	0	0.15	4	0	0	3	;
	843	665	2000	2.928	3.73	0.15	4	0	0	1	;
	843	841	500	2.93371	4.18	0.15	4	0	0	1	;
	843	844	3000	3.111	4.25	0.15	4	0	0	1	;
	843	848	2000	4.575	6.45	0.15	4	0	0	1	;
	844	298	49500	0.86267	0	0.15	4	0	0	3	;
	844	839	1500	2.93054	3.95	0.15	4	0	0	1	;
	844	842	1500	2.928	3.9	0.15	4	0	0	1	;
	844	843	3000	3.111	4.25	0.15	4	0	0	1	;
	844	848	3500	4.758	6	0.15	4	0	0	1	;
	845	299	49500	0.86267	0	0.15	4	0	0	3	;
	845	459	2000	3.63808	7.72	0.15	4	0	0	1	;
	845	467	2500	2.20446	2.09	0.15	4	0	0	1	;
	845	831	1000	4.51647	5.97	0.15	4	0	0	1	;
	845	846	2500	5.80013	7.86	0.15	4	0	0	1	;
	845	875	3000	5.9808	7.14	0.15	4	0	0	1	;
	846	300	49500	0.86267	0	0.15	4	0	0	3	;
	846	835	1500	4.37885	6.96	0.15	4	0	0	1	;
	846	836	2500	4.41945	6.34	0.15	4	0	0	1	;
	846	845	2500	5.80013	7.86	0.15	4	0	0	1	;
	846	847	3500	6.03931	7.67	0.15	4	0	0	1	;
	846	856	1500	5.91983	7.52	0.15	4	0	0	1	;
	847	301	49500	0.86267	0	0.15	4	0	0	3	;
	847	839	2000	4.49955	6.38	0.15	4	0	0	1	;
	847	840	2500	4.59893	6.4	0.15	4	0	0	1	;
	847	846	3500	6.03931	7.67	0.15	4	0	0	1	;
	847	848	5000	5.97831	7.62	0.15	4	0	0	1	;
	847	857	3500	5.79628	8.29	0.15	4	0	0	1	;
	848	302	49500	0.86267	0	0.15	4	0	0	3	;
	848	447	4000	3.81335	5.59	0.15	4	0	0	1	;
	848	843	2000	4.575	6.45	0.15	4	0	0	1	;
	848	844	3500	4.758	6	0.15	4	0	0	1	;
	848	847	5000	5.97831	7.62	0.15	4	0	0	1	;
	848	858	3000	5.67333	7.25	0.15	4	0	0	1	;
	849	303	49500	0.86267	0	0.15	4	0	0	3	;
	849	447	4000	2.16185	1.87	0.15	4	0	0	1	;
	849	664	5500	4.45801	5.88	0.15	4	0	0	1	;
	849	665	1000	4.57663	6.48	0.15	4	0	0	1	;
	849	851	2000	4.55258	7.13	0.15	4	0	0	1	;
	849	853	2500	4.514	6.45	0.15	4	0	0	1	;
	849	859	5500	5.73692	7.36	0.15	4	0	0	1	;
	850	304	49500	0.86267	0	0.15	4	0	0	3	;
	850	668	4500	2.989	3.84	0.15	4	0	0	1	;
	850	851	3500	2.86765	4.8	0.15	4	0	0	1	;
	850	852	2500	2.80666	3.67	0.15	4	0	0	1	;
	850	854	2500	2.67358	3.38	0.15	4	0	0	1	;
	851	305	49500	0.86267	0	0.15	4	0	0	3	;
	851	669	5500	2.93054	4.62	0.15	4	0	0	1	;
	851	849	2000	4.55258	7.13	0.15	4	0	0	1	;
	851	850	3500	2.86765	4.8	0.15	4	0	0	1	;
	851	853	1500	2.86765	4.11	0.15	4	0	0	1	;
	852	306	49500	0.86267	0	0.15	4	0	0	3	;
	852	850	2500	2.80666	3.67	0.15	4	0	0	1	;
	852	853	2000	2.989	3.49	0.15	4	0	0	1	;
	852	854	500	2.80865	3.85	0.15	4	0	0	1	;
	852	860	2000	4.47592	6.08	0.15	4	0	0	1	;
	853	307	49500	0.86267	0	0.15	4	0	0	3	;
	853	849	2500	4.514	6.45	0.15	4	0	0	1	;
	853	851	1500	2.86765	4.11	0.15	4	0	0	1	;
	853	852	2000	2.989	3.49	0.15	4	0	0	1	;
	853	860	2500	4.57663	5.77	0.15	4	0	0	1	;
	854	308	49500	0.86267	0	0.15	4	0	0	3	;
	854	670	500	5.91731	10.31	0.15	4	0	0	1	;
	854	850	2500	2.67358	3.38	0.15	4	0	0	1	;
	854	852	500	2.80865	3.85	0.15	4	0	0	1	;
	854	861	500	5.734	9.03	0.15	4	0	0	1	;
	854	905	1000	4.9361	8.33	0.15	4	0	0	1	;
	854	907	3500	4.18462	5.97	0.15	4	0	0	1	;
	855	309	49500	0.86267	0	0.15	4	0	0	3	;
	855	466	5000	2.10339	1.67	0.15	4	0	0	1	;
	855	467	2500	3.79232	5.88	0.15	4	0	0	1	;
	855	856	4000	5.79789	7.41	0.15	4	0	0	1	;
	855	878	2500	5.91731	7.99	0.15	4	0	0	1	;
	856	310	49500	0.86267	0	0.15	4	0	0	3	;
	856	846	1500	5.91983	7.52	0.15	4	0	0	1	;
	856	855	4000	5.79789	7.41	0.15	4	0	0	1	;
	856	857	3000	5.9808	7.62	0.15	4	0	0	1	;
	856	863	2000	5.92203	7.07	0.15	4	0	0	1	;
	857	311	49500	0.86267	0	0.15	4	0	0	3	;
	857	847	3500	5.79628	8.29	0.15	4	0	0	1	;
	857	856	3000	5.9808	7.62	0.15	4	0	0	1	;
	857	858	3000	5.91983	7.46	0.15	4	0	0	1	;
	857	885	3500	6.22469	7.39	0.15	4	0	0	1	;
	858	312	49500	0.86267	0	0.15	4	0	0	3	;
	858	446	8500	1.41882	2.41	0.15	4	0	0	1	;
	858	848	3000	5.67333	7.25	0.15	4	0	0	1	;
	858	857	3000	5.91983	7.46	0.15	4	0	0	1	;
	858	886	5000	6.42356	7.67	0.15	4	0	0	1	;
	859	313	49500	0.86267	0	0.15	4	0	0	3	;
	859	446	8500	4.74469	5.21	0.15	4	0	0	1	;
	859	849	5500	5.73692	7.36	0.15	4	0	0	1	;
	859	860	4000	5.734	8.17	0.15	4	0	0	1	;
	859	887	4000	6.4706	9.21	0.15	4	0	0	1	;
	860	314	49500	0.86267	0	0.15	4	0	0	3	;
	860	852	2000	4.47592	6.08	0.15	4	0	0	1	;
	860	853	2500	4.57663	5.77	0.15	4	0	0	1	;
	860	859	4000	5.734	8.17	0.15	4	0	0	1	;
	860	861	2500	3.66203	4.69	0.15	4	0	0	1	;
	860	888	3500	6.25808	8.33	0.15	4	0	0	1	;
	861	315	49500	0.86267	0	0.15	4	0	0	3	;
	861	854	500	5.734	9.03	0.15	4	0	0	1	;
	861	860	2500	3.66203	4.69	0.15	4	0	0	1	;
	861	888	4000	6.78527	9.06	0.15	4	0	0	1	;
	861	907	1500	4.65922	6.57	0.15	4	0	0	1	;
	861	910	1500	6.75119	9.61	0.15	4	0	0	1	;
	862	316	49500	0.86267	0	0.15	4	0	0	3	;
	862	465	3500	4.47426	4.5	0.15	4	0	0	1	;
	862	466	5000	3.97203	5.4	0.15	4	0	0	1	;
	862	863	1000	5.91983	8.47	0.15	4	0	0	1	;
	862	889	500	6.28566	7.5	0.15	4	0	0	1	;
	863	317	49500	0.86267	0	0.15	4	0	0	3	;
	863	856	2000	5.92203	7.07	0.15	4	0	0	1	;
	863	862	1000	5.91983	8.47	0.15	4	0	0	1	;
	863	885	500	5.91826	7.05	0.15	4	0	0	1	;
	863	890	3000	6.34517	8.98	0.15	4	0	0	1	;
	864	318	49500	0.86267	0	0.15	4	0	0	3	;
	864	732	4000	6.222	7.94	0.15	4	0	0	1	;
	864	865	4500	5.63879	6.74	0.15	4	0	0	1	;
	864	867	1500	6.04023	8.61	0.15	4	0	0	1	;
	864	913	2500	16.3991	23.35	0.15	4	0	0	1	;
	865	319	49500	0.86267	0	0.15	4	0	0	3	;
	865	733	5000	5.85886	6.95	0.15	4	0	0	1	;
	865	864	4500	5.63879	6.74	0.15	4	0	0	1	;
	865	866	1000	5.98578	7.02	0.15	4	0	0	1	;
	865	868	500	6.16855	12.32	0.15	4	0	0	1	;
	866	320	49500	0.86267	0	0.15	4	0	0	3	;
	866	736	3500	4.70926	6.66	0.15	4	0	0	1	;
	866	737	2000	4.57175	5.36	0.15	4	0	0	1	;
	866	810	2500	4.57663	6.49	0.15	4	0	0	1	;
	866	812	1000	4.53415	6.47	0.15	4	0	0	1	;
	866	865	1000	5.98578	7.02	0.15	4	0	0	1	;
	866	868	1500	8.15326	10.37	0.15	4	0	0	1	;
	866	869	2500	6.0467	8.23	0.15	4	0	0	1	;
	867	321	49500	0.86267	0	0.15	4	0	0	3	;
	867	864	1500	6.04023	8.61	0.15	4	0	0	1	;
	867	868	3500	5.81071	7.39	0.15	4	0	0	1	;
	867	870	1500	5.85727	6.87	0.15	4	0	0	1	;
	868	322	49500	0.86267	0	0.15	4	0	0	3	;
	868	865	500	6.16855	12.32	0.15	4	0	0	1	;
	868	866	1500	8.15326	10.37	0.15	4	0	0	1	;
	868	867	3500	5.81071	7.39	0.15	4	0	0	1	;
	868	869	2000	5.9808	7.02	0.15	4	0	0	1	;
	868	871	2500	6.22469	8.29	0.15	4	0	0	1	;
	869	323	49500	0.86267	0	0.15	4	0	0	3	;
	869	818	1500	4.44087	6.33	0.15	4	0	0	1	;
	869	820	1500	4.44087	5.66	0.15	4	0	0	1	;
	869	866	2500	6.0467	8.23	0.15	4	0	0	1	;
	869	868	2000	5.9808	7.02	0.15	4	0	0	1	;
	869	872	2500	5.85727	7.96	0.15	4	0	0	1	;
	870	324	49500	0.86267	0	0.15	4	0	0	3	;
	870	867	1500	5.85727	6.87	0.15	4	0	0	1	;
	870	871	5500	5.85632	7.78	0.15	4	0	0	1	;
	871	325	49500	0.86267	0	0.15	4	0	0	3	;
	871	868	2500	6.22469	8.29	0.15	4	0	0	1	;
	871	870	5500	5.85632	7.78	0.15	4	0	0	1	;
	871	872	2000	5.91983	6.94	0.15	4	0	0	1	;
	871	874	2500	5.91731	7.87	0.15	4	0	0	1	;
	872	326	49500	0.86267	0	0.15	4	0	0	3	;
	872	460	3500	4.80508	5.86	0.15	4	0	0	1	;
	872	830	3000	4.4979	5.96	0.15	4	0	0	1	;
	872	832	2000	4.39962	6.29	0.15	4	0	0	1	;
	872	869	2500	5.85727	7.96	0.15	4	0	0	1	;
	872	871	2000	5.91983	6.94	0.15	4	0	0	1	;
	873	327	49500	0.86267	0	0.15	4	0	0	3	;
	873	462	1500	3.26108	3.45	0.15	4	0	0	1	;
	873	874	2000	5.795	7.7	0.15	4	0	0	1	;
	874	328	49500	0.86267	0	0.15	4	0	0	3	;
	874	461	2000	2.42854	2.35	0.15	4	0	0	1	;
	874	871	2500	5.91731	7.87	0.15	4	0	0	1	;
	874	873	2000	5.795	7.7	0.15	4	0	0	1	;
	874	875	4000	5.81071	6.81	0.15	4	0	0	1	;
	875	329	49500	0.86267	0	0.15	4	0	0	3	;
	875	460	3500	1.09969	2.21	0.15	4	0	0	1	;
	875	845	3000	5.9808	7.14	0.15	4	0	0	1	;
	875	874	4000	5.81071	6.81	0.15	4	0	0	1	;
	875	878	1000	5.73919	8.17	0.15	4	0	0	1	;
	876	330	49500	0.86267	0	0.15	4	0	0	3	;
	876	462	1500	2.74025	4.35	0.15	4	0	0	1	;
	876	877	1500	5.80655	7.71	0.15	4	0	0	1	;
	876	879	1000	6.1613	8.12	0.15	4	0	0	1	;
	877	331	49500	0.86267	0	0.15	4	0	0	3	;
	877	461	2000	3.93675	5.87	0.15	4	0	0	1	;
	877	876	1500	5.80655	7.71	0.15	4	0	0	1	;
	877	878	1000	5.74632	7.62	0.15	4	0	0	1	;
	877	880	2000	5.734	7.79	0.15	4	0	0	1	;
	878	332	49500	0.86267	0	0.15	4	0	0	3	;
	878	855	2500	5.91731	7.99	0.15	4	0	0	1	;
	878	875	1000	5.73919	8.17	0.15	4	0	0	1	;
	878	877	1000	5.74632	7.62	0.15	4	0	0	1	;
	878	881	4500	6.22469	7.94	0.15	4	0	0	1	;
	879	333	49500	0.86267	0	0.15	4	0	0	3	;
	879	876	1000	6.1613	8.12	0.15	4	0	0	1	;
	879	880	500	5.85632	7.78	0.15	4	0	0	1	;
	879	882	1000	5.917	7.87	0.15	4	0	0	1	;
	880	334	49500	0.86267	0	0.15	4	0	0	3	;
	880	877	2000	5.734	7.79	0.15	4	0	0	1	;
	880	879	500	5.85632	7.78	0.15	4	0	0	1	;
	880	881	2500	5.87155	7.8	0.15	4	0	0	1	;
	880	883	1000	5.85632	7.01	0.15	4	0	0	1	;
	881	335	49500	0.86267	0	0.15	4	0	0	3	;
	881	465	3500	1.54319	2.48	0.15	4	0	0	1	;
	881	878	4500	6.22469	7.94	0.15	4	0	0	1	;
	881	880	2500	5.87155	7.8	0.15	4	0	0	1	;
	881	884	3000	6.10122	7.09	0.15	4	0	0	1	;
	882	336	49500	0.86267	0	0.15	4	0	0	3	;
	882	879	1000	5.917	7.87	0.15	4	0	0	1	;
	882	883	1000	5.79628	7.7	0.15	4	0	0	1	;
	883	337	49500	0.86267	0	0.15	4	0	0	3	;
	883	464	2000	2.78804	3.92	0.15	4	0	0	1	;
	883	880	1000	5.85632	7.01	0.15	4	0	0	1	;
	883	882	1000	5.79628	7.7	0.15	4	0	0	1	;
	884	338	49500	0.86267	0	0.15	4	0	0	3	;
